DNI
Date,DNI
2022-04-13 17:45:00,27.785
2022-04-13 18:00:00,9.7825
2022-04-13 18:15:00,-0.681
2022-04-13 18:30:00,-1.0
2022-04-13 18:45:00,-1.0
2022-04-13 19:00:00,-1.0
2022-04-13 19:15:00,-1.0
2022-04-13 19:30:00,-1.0
2022-04-13 19:45:00,-1.0
2022-04-13 20:00:00,-1.0
2022-04-13 20:15:00,-1.0
2022-04-13 20:30:00,-1.0
2022-04-13 20:45:00,-1.0
2022-04-13 21:00:00,-1.0
2022-04-13 21:15:00,-0.999
2022-04-13 21:30:00,-1.0
2022-04-13 21:45:00,-1.0
2022-04-13 22:00:00,-1.0
2022-04-13 22:15:00,-1.0
2022-04-13 22:30:00,-1.0
2022-04-13 22:45:00,-1.0
2022-04-13 23:00:00,-1.0
2022-04-13 23:15:00,-1.0
2022-04-13 23:30:00,-0.999
2022-04-13 23:45:00,-0.999
2022-04-14 00:00:00,-1.0
2022-04-14 00:15:00,-1.0
2022-04-14 00:30:00,-0.997
2022-04-14 00:45:00,-1.0
2022-04-14 01:00:00,-1.0
2022-04-14 01:15:00,-0.999
2022-04-14 01:30:00,-0.998
2022-04-14 01:45:00,-0.974
2022-04-14 02:00:00,-0.7
2022-04-14 02:15:00,-0.018
2022-04-14 02:30:00,-0.1525
2022-04-14 02:45:00,-0.427
2022-04-14 03:00:00,-0.473
2022-04-14 03:15:00,-0.076
2022-04-14 03:30:00,-0.2035
2022-04-14 03:45:00,-0.745
2022-04-14 04:00:00,-0.9195
2022-04-14 04:15:00,-1.0
2022-04-14 04:30:00,-0.0449999999999999
2022-04-14 04:45:00,5.366
2022-04-14 05:00:00,21.157
2022-04-14 05:15:00,39.616
2022-04-14 05:30:00,58.3995
2022-04-14 05:45:00,82.632
2022-04-14 06:00:00,126.191
2022-04-14 06:15:00,164.571
2022-04-14 06:30:00,206.8275
2022-04-14 06:45:00,250.076
2022-04-14 07:00:00,283.3615
2022-04-14 07:15:00,322.145
2022-04-14 07:30:00,369.972
2022-04-14 07:45:00,411.081
2022-04-14 08:00:00,457.716
2022-04-14 08:15:00,526.133
2022-04-14 08:30:00,576.687
2022-04-14 08:45:00,378.432
2022-04-14 09:00:00,352.0055
2022-04-14 09:15:00,316.441
2022-04-14 09:30:00,579.155
2022-04-14 09:45:00,683.504
2022-04-14 10:00:00,702.3205
2022-04-14 10:15:00,671.946
2022-04-14 10:30:00,551.8595
2022-04-14 10:45:00,512.743
2022-04-14 11:00:00,492.4005
2022-04-14 11:15:00,565.614
2022-04-14 11:30:00,500.4085
2022-04-14 11:45:00,433.53
2022-04-14 12:00:00,788.6605
2022-04-14 12:15:00,738.084
2022-04-14 12:30:00,725.5665
2022-04-14 12:45:00,720.862
2022-04-14 13:00:00,711.3195000000001
2022-04-14 13:15:00,687.986
2022-04-14 13:30:00,652.6705
2022-04-14 13:45:00,645.687
2022-04-14 14:00:00,545.183
2022-04-14 14:15:00,528.12
2022-04-14 14:30:00,489.9245
2022-04-14 14:45:00,414.197
2022-04-14 15:00:00,456.7865
2022-04-14 15:15:00,422.915
2022-04-14 15:30:00,363.986
2022-04-14 15:45:00,320.032
2022-04-14 16:00:00,234.285
2022-04-14 16:15:00,156.377
2022-04-14 16:30:00,99.812
2022-04-14 16:45:00,48.985
2022-04-14 17:00:00,27.553
2022-04-14 17:15:00,26.451
2022-04-14 17:30:00,24.0195
2022-04-14 17:45:00,19.196
2022-04-14 18:00:00,8.639
2022-04-14 18:15:00,-0.495
2022-04-14 18:30:00,-0.7585
2022-04-14 18:45:00,-0.875
2022-04-14 19:00:00,-0.999
2022-04-14 19:15:00,-1.0
2022-04-14 19:30:00,-1.0
2022-04-14 19:45:00,-0.97
2022-04-14 20:00:00,-0.9695
2022-04-14 20:15:00,-0.991
2022-04-14 20:30:00,-0.964
2022-04-14 20:45:00,-0.999
2022-04-14 21:00:00,-0.992
2022-04-14 21:15:00,-0.975
2022-04-14 21:30:00,-0.961
2022-04-14 21:45:00,-0.982
2022-04-14 22:00:00,-0.994
2022-04-14 22:15:00,-1.0
2022-04-14 22:30:00,-1.0
2022-04-14 22:45:00,-1.0
2022-04-14 23:00:00,-0.995
2022-04-14 23:15:00,-0.924
2022-04-14 23:30:00,-0.977
2022-04-14 23:45:00,-1.0
2022-04-15 00:00:00,-1.0
2022-04-15 00:15:00,-0.996
2022-04-15 00:30:00,-0.9925
2022-04-15 00:45:00,-1.0
2022-04-15 01:00:00,-1.0
2022-04-15 01:15:00,-1.0
2022-04-15 01:30:00,-0.9975
2022-04-15 01:45:00,-0.968
2022-04-15 02:00:00,-0.9985
2022-04-15 02:15:00,-1.0
2022-04-15 02:30:00,-1.0
2022-04-15 02:45:00,-0.997
2022-04-15 03:00:00,-0.9955
2022-04-15 03:15:00,-1.0
2022-04-15 03:30:00,-1.0
2022-04-15 03:45:00,-1.0
2022-04-15 04:00:00,-0.9945
2022-04-15 04:15:00,-0.875
2022-04-15 04:30:00,0.9005
2022-04-15 04:45:00,6.045
2022-04-15 05:00:00,19.7935
2022-04-15 05:15:00,38.687
2022-04-15 05:30:00,64.1395
2022-04-15 05:45:00,94.572
2022-04-15 06:00:00,111.2395
2022-04-15 06:15:00,122.715
2022-04-15 06:30:00,160.1585
2022-04-15 06:45:00,218.065
2022-04-15 07:00:00,277.8325
2022-04-15 07:15:00,331.237
2022-04-15 07:30:00,331.375
2022-04-15 07:45:00,417.167
2022-04-15 08:00:00,432.321
2022-04-15 08:15:00,495.734
2022-04-15 08:30:00,497.0965
2022-04-15 08:45:00,578.864
2022-04-15 09:00:00,593.8805
2022-04-15 09:15:00,658.487
2022-04-15 09:30:00,670.6469999999999
2022-04-15 09:45:00,698.105
2022-04-15 10:00:00,733.2025
2022-04-15 10:15:00,764.996
2022-04-15 10:30:00,773.4985
2022-04-15 10:45:00,780.342
2022-04-15 11:00:00,811.476
2022-04-15 11:15:00,787.338
2022-04-15 11:30:00,812.7845
2022-04-15 11:45:00,855.135
2022-04-15 12:00:00,819.1755
2022-04-15 12:15:00,825.56
2022-04-15 12:30:00,738.4175
2022-04-15 12:45:00,791.975
2022-04-15 13:00:00,774.803
2022-04-15 13:15:00,743.768
2022-04-15 13:30:00,676.414
2022-04-15 13:45:00,633.383
2022-04-15 14:00:00,622.2855
2022-04-15 14:15:00,668.019
2022-04-15 14:30:00,648.975
2022-04-15 14:45:00,406.537
2022-04-15 15:00:00,342.0485
2022-04-15 15:15:00,489.259
2022-04-15 15:30:00,345.531
2022-04-15 15:45:00,298.204
2022-04-15 16:00:00,199.349
2022-04-15 16:15:00,179.588
2022-04-15 16:30:00,151.49349999999998
2022-04-15 16:45:00,107.522
2022-04-15 17:00:00,78.18950000000001
2022-04-15 17:15:00,57.235
2022-04-15 17:30:00,51.7795
2022-04-15 17:45:00,36.915
2022-04-15 18:00:00,22.291
2022-04-15 18:15:00,3.939
2022-04-15 18:30:00,-0.9195
2022-04-15 18:45:00,-1.0
2022-04-15 19:00:00,-1.0
2022-04-15 19:15:00,-1.0
2022-04-15 19:30:00,-1.0
2022-04-15 19:45:00,-1.0
2022-04-15 20:00:00,-1.0
2022-04-15 20:15:00,-1.0
2022-04-15 20:30:00,-1.0
2022-04-15 20:45:00,-1.0
2022-04-15 21:00:00,-1.0
2022-04-15 21:15:00,-1.0
2022-04-15 21:30:00,-1.0
2022-04-15 21:45:00,-1.0
2022-04-15 22:00:00,-1.0
2022-04-15 22:15:00,-1.0
2022-04-15 22:30:00,-1.0
2022-04-15 22:45:00,-1.0
2022-04-15 23:00:00,-1.0
2022-04-15 23:15:00,-1.0
2022-04-15 23:30:00,-1.0
2022-04-15 23:45:00,-1.0
2022-04-16 00:00:00,-1.0
2022-04-16 00:15:00,-1.0
2022-04-16 00:30:00,-1.0
2022-04-16 00:45:00,-1.0
2022-04-16 01:00:00,-1.0
2022-04-16 01:15:00,-1.0
2022-04-16 01:30:00,-1.0
2022-04-16 01:45:00,-1.0
2022-04-16 02:00:00,-1.0
2022-04-16 02:15:00,-1.0
2022-04-16 02:30:00,-1.0
2022-04-16 02:45:00,-1.0
2022-04-16 03:00:00,-1.0
2022-04-16 03:15:00,-1.0
2022-04-16 03:30:00,-1.0
2022-04-16 03:45:00,-1.0
2022-04-16 04:00:00,-1.0
2022-04-16 04:15:00,-0.989
2022-04-16 04:30:00,4.377
2022-04-16 04:45:00,11.724
2022-04-16 05:00:00,21.776
2022-04-16 05:15:00,64.514
2022-04-16 05:30:00,98.7425
2022-04-16 05:45:00,140.978
2022-04-16 06:00:00,184.632
2022-04-16 06:15:00,228.685
2022-04-16 06:30:00,270.2805
2022-04-16 06:45:00,314.045
2022-04-16 07:00:00,357.7695
2022-04-16 07:15:00,353.615
2022-04-16 07:30:00,444.7995
2022-04-16 07:45:00,493.611
2022-04-16 08:00:00,544.883
2022-04-16 08:15:00,601.537
2022-04-16 08:30:00,636.3905
2022-04-16 08:45:00,576.397
2022-04-16 09:00:00,699.936
2022-04-16 09:15:00,729.081
2022-04-16 09:30:00,763.815
2022-04-16 09:45:00,800.057
2022-04-16 10:00:00,813.7915
2022-04-16 10:15:00,839.146
2022-04-16 10:30:00,863.556
2022-04-16 10:45:00,872.251
2022-04-16 11:00:00,800.7584999999999
2022-04-16 11:15:00,780.627
2022-04-16 11:30:00,858.221
2022-04-16 11:45:00,514.745
2022-04-16 12:00:00,825.0355
2022-04-16 12:15:00,865.639
2022-04-16 12:30:00,673.4905
2022-04-16 12:45:00,830.741
2022-04-16 13:00:00,806.326
2022-04-16 13:15:00,754.132
2022-04-16 13:30:00,744.915
2022-04-16 13:45:00,725.948
2022-04-16 14:00:00,693.8185
2022-04-16 14:15:00,661.218
2022-04-16 14:30:00,623.298
2022-04-16 14:45:00,588.043
2022-04-16 15:00:00,545.702
2022-04-16 15:15:00,501.477
2022-04-16 15:30:00,457.949
2022-04-16 15:45:00,414.693
2022-04-16 16:00:00,366.654
2022-04-16 16:15:00,317.606
2022-04-16 16:30:00,266.229
2022-04-16 16:45:00,222.899
2022-04-16 17:00:00,177.345
2022-04-16 17:15:00,131.55
2022-04-16 17:30:00,88.9435
2022-04-16 17:45:00,45.34
2022-04-16 18:00:00,23.2665
2022-04-16 18:15:00,4.392
2022-04-16 18:30:00,-0.6085
2022-04-16 18:45:00,-1.0
2022-04-16 19:00:00,-1.0
2022-04-16 19:15:00,-1.0
2022-04-16 19:30:00,-1.0
2022-04-16 19:45:00,-1.0
2022-04-16 20:00:00,-1.0
2022-04-16 20:15:00,-1.0
2022-04-16 20:30:00,-1.0
2022-04-16 20:45:00,-1.0
2022-04-16 21:00:00,-1.0
2022-04-16 21:15:00,-1.0
2022-04-16 21:30:00,-1.0
2022-04-16 21:45:00,-1.0
2022-04-16 22:00:00,-1.0
2022-04-16 22:15:00,-1.0
2022-04-16 22:30:00,-1.0
2022-04-16 22:45:00,-1.0
2022-04-16 23:00:00,-1.0
2022-04-16 23:15:00,-1.0
2022-04-16 23:30:00,-1.0
2022-04-16 23:45:00,-1.0
2022-04-17 00:00:00,-1.0
2022-04-17 00:15:00,-1.0
2022-04-17 00:30:00,-1.0
2022-04-17 00:45:00,-1.0
2022-04-17 01:00:00,-1.0
2022-04-17 01:15:00,-1.0
2022-04-17 01:30:00,-1.0
2022-04-17 01:45:00,-1.0
2022-04-17 02:00:00,-1.0
2022-04-17 02:15:00,-1.0
2022-04-17 02:30:00,-1.0
2022-04-17 02:45:00,-1.0
2022-04-17 03:00:00,-1.0
2022-04-17 03:15:00,-1.0
2022-04-17 03:30:00,-1.0
2022-04-17 03:45:00,-1.0
2022-04-17 04:00:00,-1.0
2022-04-17 04:15:00,-1.0
2022-04-17 04:30:00,0.04
2022-04-17 04:45:00,6.099
2022-04-17 05:00:00,16.489
2022-04-17 05:15:00,72.12
2022-04-17 05:30:00,113.394
2022-04-17 05:45:00,155.245
2022-04-17 06:00:00,199.1125
2022-04-17 06:15:00,245.506
2022-04-17 06:30:00,286.099
2022-04-17 06:45:00,327.707
2022-04-17 07:00:00,371.121
2022-04-17 07:15:00,362.941
2022-04-17 07:30:00,457.8585
2022-04-17 07:45:00,503.776
2022-04-17 08:00:00,550.486
2022-04-17 08:15:00,591.278
2022-04-17 08:30:00,627.601
2022-04-17 08:45:00,663.886
2022-04-17 09:00:00,696.874
2022-04-17 09:15:00,728.926
2022-04-17 09:30:00,760.645
2022-04-17 09:45:00,786.53
2022-04-17 10:00:00,810.5095
2022-04-17 10:15:00,829.708
2022-04-17 10:30:00,845.6859999999999
2022-04-17 10:45:00,857.414
2022-04-17 11:00:00,864.9165
2022-04-17 11:15:00,871.155
2022-04-17 11:30:00,864.3605
2022-04-17 11:45:00,878.23
2022-04-17 12:00:00,821.3285000000001
2022-04-17 12:15:00,843.251
2022-04-17 12:30:00,807.2645
2022-04-17 12:45:00,825.438
2022-04-17 13:00:00,815.0709999999999
2022-04-17 13:15:00,767.972
2022-04-17 13:30:00,755.4965
2022-04-17 13:45:00,736.795
2022-04-17 14:00:00,697.53
2022-04-17 14:15:00,673.586
2022-04-17 14:30:00,634.3605
2022-04-17 14:45:00,594.795
2022-04-17 15:00:00,551.863
2022-04-17 15:15:00,511.497
2022-04-17 15:30:00,471.055
2022-04-17 15:45:00,420.364
2022-04-17 16:00:00,374.6905
2022-04-17 16:15:00,332.672
2022-04-17 16:30:00,283.686
2022-04-17 16:45:00,237.965
2022-04-17 17:00:00,187.494
2022-04-17 17:15:00,135.108
2022-04-17 17:30:00,96.016
2022-04-17 17:45:00,51.988
2022-04-17 18:00:00,27.515
2022-04-17 18:15:00,4.55
2022-04-17 18:30:00,-0.6535
2022-04-17 18:45:00,-1.0
2022-04-17 19:00:00,-1.0
2022-04-17 19:15:00,-1.0
2022-04-17 19:30:00,-1.0
2022-04-17 19:45:00,-1.0
2022-04-17 20:00:00,-1.0
2022-04-17 20:15:00,-1.0
2022-04-17 20:30:00,-1.0
2022-04-17 20:45:00,-1.0
2022-04-17 21:00:00,-1.0
2022-04-17 21:15:00,-1.0
2022-04-17 21:30:00,-1.0
2022-04-17 21:45:00,-1.0
2022-04-17 22:00:00,-1.0
2022-04-17 22:15:00,-1.0
2022-04-17 22:30:00,-1.0
2022-04-17 22:45:00,-1.0
2022-04-17 23:00:00,-1.0
2022-04-17 23:15:00,-1.0
2022-04-17 23:30:00,-1.0
2022-04-17 23:45:00,-1.0
2022-04-18 00:00:00,-1.0
2022-04-18 00:15:00,-1.0
2022-04-18 00:30:00,-1.0
2022-04-18 00:45:00,-1.0
2022-04-18 01:00:00,-1.0
2022-04-18 01:15:00,-1.0
2022-04-18 01:30:00,-1.0
2022-04-18 01:45:00,-1.0
2022-04-18 02:00:00,-1.0
2022-04-18 02:15:00,-1.0
2022-04-18 02:30:00,-1.0
2022-04-18 02:45:00,-1.0
2022-04-18 03:00:00,-1.0
2022-04-18 03:15:00,-1.0
2022-04-18 03:30:00,-1.0
2022-04-18 03:45:00,-1.0
2022-04-18 04:00:00,-1.0
2022-04-18 04:15:00,-0.997
2022-04-18 04:30:00,0.8215
2022-04-18 04:45:00,6.829
2022-04-18 05:00:00,20.4155
2022-04-18 05:15:00,75.884
2022-04-18 05:30:00,116.7665
2022-04-18 05:45:00,161.425
2022-04-18 06:00:00,205.8495
2022-04-18 06:15:00,248.507
2022-04-18 06:30:00,289.847
2022-04-18 06:45:00,331.255
2022-04-18 07:00:00,373.5465
2022-04-18 07:15:00,362.648
2022-04-18 07:30:00,458.5325
2022-04-18 07:45:00,503.753
2022-04-18 08:00:00,549.106
2022-04-18 08:15:00,591.27
2022-04-18 08:30:00,628.0815
2022-04-18 08:45:00,663.001
2022-04-18 09:00:00,697.1525
2022-04-18 09:15:00,729.155
2022-04-18 09:30:00,757.3605
2022-04-18 09:45:00,783.694
2022-04-18 10:00:00,806.2255
2022-04-18 10:15:00,825.39
2022-04-18 10:30:00,842.4675
2022-04-18 10:45:00,854.82
2022-04-18 11:00:00,863.51
2022-04-18 11:15:00,868.51
2022-04-18 11:30:00,869.7049999999999
2022-04-18 11:45:00,866.002
2022-04-18 12:00:00,860.2394999999999
2022-04-18 12:15:00,852.142
2022-04-18 12:30:00,821.515
2022-04-18 12:45:00,820.83
2022-04-18 13:00:00,800.3715
2022-04-18 13:15:00,776.426
2022-04-18 13:30:00,752.6025
2022-04-18 13:45:00,724.432
2022-04-18 14:00:00,692.973
2022-04-18 14:15:00,658.131
2022-04-18 14:30:00,622.6379999999999
2022-04-18 14:45:00,581.718
2022-04-18 15:00:00,539.985
2022-04-18 15:15:00,499.804
2022-04-18 15:30:00,457.468
2022-04-18 15:45:00,416.704
2022-04-18 16:00:00,371.789
2022-04-18 16:15:00,325.505
2022-04-18 16:30:00,278.49
2022-04-18 16:45:00,232.637
2022-04-18 17:00:00,187.813
2022-04-18 17:15:00,140.131
2022-04-18 17:30:00,88.146
2022-04-18 17:45:00,36.164
2022-04-18 18:00:00,21.1495
2022-04-18 18:15:00,2.429
2022-04-18 18:30:00,-0.9185
2022-04-18 18:45:00,-1.0
2022-04-18 19:00:00,-1.0
2022-04-18 19:15:00,-1.0
2022-04-18 19:30:00,-1.0
2022-04-18 19:45:00,-1.0
2022-04-18 20:00:00,-1.0
2022-04-18 20:15:00,-1.0
2022-04-18 20:30:00,-1.0
2022-04-18 20:45:00,-1.0
2022-04-18 21:00:00,-1.0
2022-04-18 21:15:00,-1.0
2022-04-18 21:30:00,-1.0
2022-04-18 21:45:00,-1.0
2022-04-18 22:00:00,-1.0
2022-04-18 22:15:00,-1.0
2022-04-18 22:30:00,-1.0
2022-04-18 22:45:00,-1.0
2022-04-18 23:00:00,-1.0
2022-04-18 23:15:00,-1.0
2022-04-18 23:30:00,-1.0
2022-04-18 23:45:00,-1.0
2022-04-19 00:00:00,-1.0
2022-04-19 00:15:00,-1.0
2022-04-19 00:30:00,-1.0
2022-04-19 00:45:00,-1.0
2022-04-19 01:00:00,-1.0
2022-04-19 01:15:00,-1.0
2022-04-19 01:30:00,-1.0
2022-04-19 01:45:00,-1.0
2022-04-19 02:00:00,-1.0
2022-04-19 02:15:00,-1.0
2022-04-19 02:30:00,-1.0
2022-04-19 02:45:00,-1.0
2022-04-19 03:00:00,-1.0
2022-04-19 03:15:00,-1.0
2022-04-19 03:30:00,-1.0
2022-04-19 03:45:00,-1.0
2022-04-19 04:00:00,-1.0
2022-04-19 04:15:00,-0.922
2022-04-19 04:30:00,1.4315
2022-04-19 04:45:00,7.828
2022-04-19 05:00:00,24.885
2022-04-19 05:15:00,63.107
2022-04-19 05:30:00,116.7205
2022-04-19 05:45:00,163.587
2022-04-19 06:00:00,208.313
2022-04-19 06:15:00,251.381
2022-04-19 06:30:00,292.7995
2022-04-19 06:45:00,333.979
2022-04-19 07:00:00,378.2625
2022-04-19 07:15:00,367.717
2022-04-19 07:30:00,462.379
2022-04-19 07:45:00,507.016
2022-04-19 08:00:00,548.8330000000001
2022-04-19 08:15:00,586.28
2022-04-19 08:30:00,626.1985
2022-04-19 08:45:00,661.882
2022-04-19 09:00:00,695.5095
2022-04-19 09:15:00,730.444
2022-04-19 09:30:00,765.29
2022-04-19 09:45:00,785.083
2022-04-19 10:00:00,817.0215000000001
2022-04-19 10:15:00,803.523
2022-04-19 10:30:00,798.3399999999999
2022-04-19 10:45:00,808.132
2022-04-19 11:00:00,841.1755
2022-04-19 11:15:00,798.923
2022-04-19 11:30:00,853.0055
2022-04-19 11:45:00,821.812
2022-04-19 12:00:00,833.1125
2022-04-19 12:15:00,842.648
2022-04-19 12:30:00,758.0575
2022-04-19 12:45:00,809.068
2022-04-19 13:00:00,769.067
2022-04-19 13:15:00,715.785
2022-04-19 13:30:00,713.669
2022-04-19 13:45:00,632.335
2022-04-19 14:00:00,568.3415
2022-04-19 14:15:00,571.24
2022-04-19 14:30:00,594.679
2022-04-19 14:45:00,557.267
2022-04-19 15:00:00,485.372
2022-04-19 15:15:00,418.365
2022-04-19 15:30:00,370.869
2022-04-19 15:45:00,351.586
2022-04-19 16:00:00,316.4945
2022-04-19 16:15:00,280.017
2022-04-19 16:30:00,209.6355
2022-04-19 16:45:00,201.623
2022-04-19 17:00:00,172.745
2022-04-19 17:15:00,116.911
2022-04-19 17:30:00,69.334
2022-04-19 17:45:00,41.78
2022-04-19 18:00:00,20.096
2022-04-19 18:15:00,4.499
2022-04-19 18:30:00,-0.6875
2022-04-19 18:45:00,-1.0
2022-04-19 19:00:00,-1.0
2022-04-19 19:15:00,-1.0
2022-04-19 19:30:00,-1.0
2022-04-19 19:45:00,-1.0
2022-04-19 20:00:00,-1.0
2022-04-19 20:15:00,-1.0
2022-04-19 20:30:00,-1.0
2022-04-19 20:45:00,-1.0
2022-04-19 21:00:00,-1.0
2022-04-19 21:15:00,-1.0
2022-04-19 21:30:00,-1.0
2022-04-19 21:45:00,-1.0
2022-04-19 22:00:00,-1.0
2022-04-19 22:15:00,-1.0
2022-04-19 22:30:00,-0.9985
2022-04-19 22:45:00,-0.972
2022-04-19 23:00:00,-1.0
2022-04-19 23:15:00,-1.0
2022-04-19 23:30:00,-1.0
2022-04-19 23:45:00,-1.0
2022-04-20 00:00:00,-1.0
2022-04-20 00:15:00,-1.0
2022-04-20 00:30:00,-1.0
2022-04-20 00:45:00,-1.0
2022-04-20 01:00:00,-1.0
2022-04-20 01:15:00,-1.0
2022-04-20 01:30:00,-1.0
2022-04-20 01:45:00,-1.0
2022-04-20 02:00:00,-1.0
2022-04-20 02:15:00,-1.0
2022-04-20 02:30:00,-1.0
2022-04-20 02:45:00,-1.0
2022-04-20 03:00:00,-1.0
2022-04-20 03:15:00,-1.0
2022-04-20 03:30:00,-1.0
2022-04-20 03:45:00,-1.0
2022-04-20 04:00:00,-1.0
2022-04-20 04:15:00,-0.489
2022-04-20 04:30:00,7.820500000000001
2022-04-20 04:45:00,19.908
2022-04-20 05:00:00,53.0985
2022-04-20 05:15:00,110.385
2022-04-20 05:30:00,125.8375
2022-04-20 05:45:00,137.628
2022-04-20 06:00:00,196.497
2022-04-20 06:15:00,213.479
2022-04-20 06:30:00,215.057
2022-04-20 06:45:00,259.949
2022-04-20 07:00:00,344.232
2022-04-20 07:15:00,381.684
2022-04-20 07:30:00,440.965
2022-04-20 07:45:00,495.33
2022-04-20 08:00:00,513.902
2022-04-20 08:15:00,564.734
2022-04-20 08:30:00,571.0525
2022-04-20 08:45:00,647.765
2022-04-20 09:00:00,692.1985
2022-04-20 09:15:00,697.342
2022-04-20 09:30:00,747.9939999999999
2022-04-20 09:45:00,777.481
2022-04-20 10:00:00,823.725
2022-04-20 10:15:00,857.137
2022-04-20 10:30:00,880.936
2022-04-20 10:45:00,903.151
2022-04-20 11:00:00,846.3215
2022-04-20 11:15:00,893.627
2022-04-20 11:30:00,864.6669999999999
2022-04-20 11:45:00,754.656
2022-04-20 12:00:00,848.8165
2022-04-20 12:15:00,822.661
2022-04-20 12:30:00,826.8689999999999
2022-04-20 12:45:00,827.437
2022-04-20 13:00:00,766.9725
2022-04-20 13:15:00,771.843
2022-04-20 13:30:00,757.181
2022-04-20 13:45:00,729.508
2022-04-20 14:00:00,697.4795
2022-04-20 14:15:00,664.598
2022-04-20 14:30:00,628.1945000000001
2022-04-20 14:45:00,587.16
2022-04-20 15:00:00,543.346
2022-04-20 15:15:00,503.924
2022-04-20 15:30:00,463.639
2022-04-20 15:45:00,426.173
2022-04-20 16:00:00,378.527
2022-04-20 16:15:00,326.512
2022-04-20 16:30:00,281.24800000000005
2022-04-20 16:45:00,236.099
2022-04-20 17:00:00,189.8055
2022-04-20 17:15:00,143.544
2022-04-20 17:30:00,101.0075
2022-04-20 17:45:00,62.395
2022-04-20 18:00:00,31.8115
2022-04-20 18:15:00,8.176
2022-04-20 18:30:00,0.1389999999999999
2022-04-20 18:45:00,-1.0
2022-04-20 19:00:00,-1.0
2022-04-20 19:15:00,-1.0
2022-04-20 19:30:00,-1.0
2022-04-20 19:45:00,-1.0
2022-04-20 20:00:00,-1.0
2022-04-20 20:15:00,-1.0
2022-04-20 20:30:00,-1.0
2022-04-20 20:45:00,-1.0
2022-04-20 21:00:00,-1.0
2022-04-20 21:15:00,-1.0
2022-04-20 21:30:00,-1.0
2022-04-20 21:45:00,-1.0
2022-04-20 22:00:00,-1.0
2022-04-20 22:15:00,-1.0
2022-04-20 22:30:00,-1.0
2022-04-20 22:45:00,-1.0
2022-04-20 23:00:00,-1.0
2022-04-20 23:15:00,-1.0
2022-04-20 23:30:00,-1.0
2022-04-20 23:45:00,-1.0
2022-04-21 00:00:00,-1.0
2022-04-21 00:15:00,-1.0
2022-04-21 00:30:00,-1.0
2022-04-21 00:45:00,-1.0
2022-04-21 01:00:00,-1.0
2022-04-21 01:15:00,-1.0
2022-04-21 01:30:00,-1.0
2022-04-21 01:45:00,-1.0
2022-04-21 02:00:00,-1.0
2022-04-21 02:15:00,-1.0
2022-04-21 02:30:00,-1.0
2022-04-21 02:45:00,-1.0
2022-04-21 03:00:00,-1.0
2022-04-21 03:15:00,-1.0
2022-04-21 03:30:00,-1.0
2022-04-21 03:45:00,-1.0
2022-04-21 04:00:00,-1.0
2022-04-21 04:15:00,-0.819
2022-04-21 04:30:00,4.664
2022-04-21 04:45:00,13.367
2022-04-21 05:00:00,36.49
2022-04-21 05:15:00,78.992
2022-04-21 05:30:00,115.9435
2022-04-21 05:45:00,159.093
2022-04-21 06:00:00,205.0305
2022-04-21 06:15:00,251.782
2022-04-21 06:30:00,291.91200000000003
2022-04-21 06:45:00,332.931
2022-04-21 07:00:00,371.8625
2022-04-21 07:15:00,364.515
2022-04-21 07:30:00,454.822
2022-04-21 07:45:00,501.591
2022-04-21 08:00:00,543.6534999999999
2022-04-21 08:15:00,584.274
2022-04-21 08:30:00,621.9445000000001
2022-04-21 08:45:00,656.89
2022-04-21 09:00:00,679.0955
2022-04-21 09:15:00,702.784
2022-04-21 09:30:00,750.3599999999999
2022-04-21 09:45:00,772.44
2022-04-21 10:00:00,798.8525
2022-04-21 10:15:00,820.008
2022-04-21 10:30:00,830.48
2022-04-21 10:45:00,823.213
2022-04-21 11:00:00,857.845
2022-04-21 11:15:00,860.974
2022-04-21 11:30:00,861.2875
2022-04-21 11:45:00,853.53
2022-04-21 12:00:00,826.6985
2022-04-21 12:15:00,838.195
2022-04-21 12:30:00,806.3820000000001
2022-04-21 12:45:00,804.943
2022-04-21 13:00:00,791.5284999999999
2022-04-21 13:15:00,766.644
2022-04-21 13:30:00,721.7555
2022-04-21 13:45:00,744.257
2022-04-21 14:00:00,721.275
2022-04-21 14:15:00,670.547
2022-04-21 14:30:00,540.9205
2022-04-21 14:45:00,487.052
2022-04-21 15:00:00,532.4314999999999
2022-04-21 15:15:00,510.121
2022-04-21 15:30:00,459.734
2022-04-21 15:45:00,412.951
2022-04-21 16:00:00,364.543
2022-04-21 16:15:00,322.746
2022-04-21 16:30:00,280.2665
2022-04-21 16:45:00,233.085
2022-04-21 17:00:00,186.3495
2022-04-21 17:15:00,137.092
2022-04-21 17:30:00,97.063
2022-04-21 17:45:00,60.106
2022-04-21 18:00:00,29.749
2022-04-21 18:15:00,9.145
2022-04-21 18:30:00,0.888
2022-04-21 18:45:00,-1.0
2022-04-21 19:00:00,-1.0
2022-04-21 19:15:00,-1.0
2022-04-21 19:30:00,-1.0
2022-04-21 19:45:00,-1.0
2022-04-21 20:00:00,-1.0
2022-04-21 20:15:00,-1.0
2022-04-21 20:30:00,-1.0
2022-04-21 20:45:00,-1.0
2022-04-21 21:00:00,-1.0
2022-04-21 21:15:00,-1.0
2022-04-21 21:30:00,-1.0
2022-04-21 21:45:00,-1.0
2022-04-21 22:00:00,-1.0
2022-04-21 22:15:00,-1.0
2022-04-21 22:30:00,-1.0
2022-04-21 22:45:00,-1.0
